scenario,seed,sensor,ablation,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward
medium,123,sensor_501_multivar_labeled,without_dropout,37,1596,69,43,0.9358166189111748,0.3490566037735849,0.4625,0.3978494623655914,0.0414414414414414,0.5375,0.9585585585585584,0.7105292792792792,0.3686822271892742,0.3659966044864097
medium,123,sensor_502_multivar_labeled,full,88,1393,123,343,0.7606574216743708,0.4170616113744075,0.2041763341067285,0.2741433021806853,0.0811345646437994,0.7958236658932715,0.9188654353562006,0.5615208847314646,0.1643329743122033,0.2390631714551081
medium,123,sensor_502_multivar_labeled,without_spike,47,1402,114,384,0.7442218798151001,0.2919254658385093,0.1090487238979118,0.1587837837837838,0.075197889182058,0.8909512761020881,0.924802110817942,0.5169254173579269,0.0510274602071328,0.1404363508296468
medium,123,sensor_502_multivar_labeled,without_drift,92,1393,123,339,0.7627118644067796,0.427906976744186,0.2134570765661252,0.284829721362229,0.0811345646437994,0.7865429234338747,0.9188654353562006,0.566161255961163,0.1752785607870007,0.2482830876300886
medium,123,sensor_502_multivar_labeled,without_flat,60,1388,128,371,0.743708269131998,0.3191489361702128,0.1392111368909512,0.1938610662358643,0.0844327176781002,0.8607888631090487,0.9155672823218998,0.5273892096064255,0.0769991421417402,0.1684298895311462
medium,123,sensor_502_multivar_labeled,without_dropout,88,1393,123,343,0.7606574216743708,0.4170616113744075,0.2041763341067285,0.2741433021806853,0.0811345646437994,0.7958236658932715,0.9188654353562006,0.5615208847314646,0.1643329743122033,0.2390631714551081
medium,123,sensor_505_multivar_labeled,full,11,1809,160,1,0.9187279151943464,0.0643274853801169,0.9166666666666666,0.1202185792349726,0.0812595226003047,0.0833333333333333,0.9187404773996952,0.917703572033181,0.2308204712282907,0.3306215312027247
medium,123,sensor_505_multivar_labeled,without_spike,5,1883,86,7,0.9530540131246844,0.0549450549450549,0.4166666666666667,0.0970873786407767,0.0436769933976637,0.5833333333333334,0.9563230066023362,0.6864948366345014,0.1382479470277002,0.1725633792903413
medium,123,sensor_505_multivar_labeled,without_drift,11,1806,163,1,0.9172135285209492,0.0632183908045977,0.9166666666666666,0.1182795698924731,0.0827831386490604,0.0833333333333333,0.9172168613509396,0.9169417640088032,0.2285941835528409,0.3294302512073965
medium,123,sensor_505_multivar_labeled,without_flat,11,1837,132,1,0.9328621908127208,0.0769230769230769,0.9166666666666666,0.1419354838709677,0.0670391061452514,0.0833333333333333,0.9329608938547486,0.9248137802607076,0.254742437831217,0.3437055186658719
medium,123,sensor_505_multivar_labeled,without_dropout,11,1820,149,1,0.9242806663301364,0.06875,0.9166666666666666,0.127906976744186,0.0756729304215337,0.0833333333333333,0.9243270695784662,0.9204968681225664,0.2394921473650648,0.3353033464927303
medium,123,sensor_506_multivar_labeled,full,390,3802,700,837,0.7317158317332868,0.3577981651376147,0.3178484107579462,0.3366422097539922,0.1554864504664593,0.6821515892420538,0.8445135495335406,0.5811809801457435,0.1697007952997546,0.2849645973406766
medium,123,sensor_506_multivar_labeled,without_spike,457,3499,1003,770,0.6905219060918136,0.313013698630137,0.3724531377343113,0.3401563081503536,0.2227898711683696,0.6275468622656887,0.7772101288316304,0.5748316332829708,0.1408966740169599,0.2894793476656361
medium,123,sensor_506_multivar_labeled,without_drift,443,3463,1039,784,0.6817943794728574,0.2989203778677463,0.3610431947840261,0.3270579549649317,0.2307863171923589,0.6389568052159739,0.769213682807641,0.5651284387958335,0.122028270982222,0.2772484631303531
medium,123,sensor_506_multivar_labeled,without_flat,359,3899,603,868,0.7432361668703089,0.3731808731808732,0.2925835370823146,0.3280036546368205,0.1339404709018214,0.7074164629176855,0.8660595290981786,0.5793215330902466,0.1741149289001586,0.2779597895982124
medium,123,sensor_506_multivar_labeled,without_dropout,258,4321,181,969,0.7992668877640077,0.5876993166287016,0.2102689486552567,0.3097238895558223,0.040204353620613,0.7897310513447433,0.959795646379387,0.5850322975173219,0.262288252612999,0.2865908970289409
medium,123,sensor_507_multivar_labeled,full,17,1829,50,101,0.9243865798698048,0.2537313432835821,0.1440677966101695,0.1837837837837838,0.0266098988823842,0.8559322033898306,0.9733901011176156,0.5587289488638926,0.1538050380146795,0.1613217532900524
medium,123,sensor_507_multivar_labeled,without_spike,9,1830,49,109,0.9208813219829745,0.1551724137931034,0.0762711864406779,0.1022727272727272,0.0260777009047365,0.923728813559322,0.9739222990952634,0.5250967427679707,0.0704772333966857,0.0895721751834225
medium,123,sensor_507_multivar_labeled,without_drift,17,1829,50,101,0.9243865798698048,0.2537313432835821,0.1440677966101695,0.1837837837837838,0.0266098988823842,0.8559322033898306,0.9733901011176156,0.5587289488638926,0.1538050380146795,0.1613217532900524
medium,123,sensor_507_multivar_labeled,without_flat,25,1688,191,93,0.85778668002003,0.1157407407407407,0.211864406779661,0.1497005988023952,0.1016498137307078,0.788135593220339,0.8983501862692922,0.5551072965244765,0.0836728688766521,0.1381207212330164
medium,123,sensor_507_multivar_labeled,without_dropout,11,1876,3,107,0.944917376064096,0.7857142857142857,0.0932203389830508,0.1666666666666666,0.001596593932943,0.9067796610169492,0.9984034060670568,0.5458118725250539,0.258932794257446,0.2206635851587638
medium,123,sensor_508_multivar_labeled,full,41,1662,9,229,0.8773827923750644,0.82,0.1518518518518518,0.25625,0.0053859964093357,0.8481481481481481,0.9946140035906644,0.5732329277212581,0.3199452986280507,0.283329455914622
medium,123,sensor_508_multivar_labeled,without_spike,50,1618,53,220,0.8593508500772797,0.4854368932038835,0.1851851851851851,0.2680965147453083,0.0317175344105326,0.8148148148148148,0.9682824655894674,0.5767338253873263,0.236916651750338,0.2458427677304735
medium,123,sensor_508_multivar_labeled,without_drift,48,1665,6,222,0.8825347758887172,0.8888888888888888,0.1777777777777777,0.2962962962962963,0.0035906642728904,0.8222222222222222,0.9964093357271095,0.5870935567524437,0.3665247443124567,0.3196409335727109
medium,123,sensor_508_multivar_labeled,without_flat,43,1655,16,227,0.874806800618238,0.7288135593220338,0.1592592592592592,0.2613981762917933,0.0095751047277079,0.8407407407407408,0.990424895272292,0.5748420772657756,0.3017241832128363,0.273771480534619
medium,123,sensor_508_multivar_labeled,without_dropout,42,1668,3,228,0.8809891808346213,0.9333333333333332,0.1555555555555555,0.2666666666666666,0.0017953321364452,0.8444444444444444,0.9982046678635548,0.5768801117095552,0.3535808088806613,0.3064871334530221
medium,123,sensor_509_multivar_labeled,full,549,10291,439,1566,0.843908135461269,0.555668016194332,0.2595744680851063,0.3538511118272639,0.0409133271202236,0.7404255319148936,0.9590866728797764,0.6093305704824413,0.304341218104005,0.3163642104649281
medium,123,sensor_509_multivar_labeled,without_spike,533,10273,457,1582,0.8412611911249513,0.5383838383838384,0.2520094562647754,0.343317230273752,0.0425908667287977,0.7479905437352246,0.9574091332712024,0.6047092947679888,0.2912070605660927,0.306594079587317
medium,123,sensor_509_multivar_labeled,without_drift,550,10281,449,1565,0.8432074737251849,0.5505505505505506,0.260047281323877,0.3532434168272318,0.0418452935694315,0.7399527186761229,0.9581547064305684,0.6091009938772228,0.3021656838477849,0.3153717751950569
medium,123,sensor_509_multivar_labeled,without_flat,684,9522,1208,1431,0.794550408719346,0.361522198731501,0.3234042553191489,0.3414025455452957,0.1125815470643056,0.676595744680851,0.8874184529356943,0.6054113541274216,0.2206202259322044,0.2936225971944223
medium,123,sensor_509_multivar_labeled,without_dropout,548,10304,426,1567,0.8448423511093811,0.5626283367556468,0.2591016548463357,0.3548073810294593,0.0397017707362534,0.7408983451536643,0.9602982292637464,0.6096999420550411,0.3073748357991588,0.3178178913568791
medium,123,sensor_510_multivar_labeled,full,53,8939,366,258,0.9351081530782028,0.1264916467780429,0.1704180064308681,0.1452054794520547,0.0393336915636754,0.8295819935691319,0.9606663084363246,0.5655421574335964,0.1135949453705115,0.1315082455430239
medium,123,sensor_510_multivar_labeled,without_spike,3,8950,355,308,0.9310524126455908,0.0083798882681564,0.0096463022508038,0.0089686098654708,0.0381515314347125,0.990353697749196,0.9618484685652876,0.4857473854080457,-0.0266356205186733,0.0043715952114552
medium,123,sensor_510_multivar_labeled,without_drift,55,8939,366,256,0.9353161397670549,0.1306413301662707,0.1768488745980707,0.1502732240437158,0.0393336915636754,0.8231511254019293,0.9606663084363246,0.5687575915171976,0.1188973348447009,0.1363404435676664
medium,123,sensor_510_multivar_labeled,without_flat,62,8522,783,249,0.8926788685524126,0.0733727810650887,0.1993569131832797,0.1072664359861591,0.0841483073616335,0.8006430868167203,0.9158516926383664,0.5576043029108231,0.0719897050775039,0.1106680565723555
medium,123,sensor_510_multivar_labeled,without_dropout,53,8955,350,258,0.9367720465890182,0.1315136476426799,0.1704180064308681,0.1484593837535014,0.0376141859215475,0.8295819935691319,0.9623858140784524,0.5664019102546604,0.1172454218635247,0.1338977531725833
medium,123,sensor_511_multivar_labeled,full,20,3801,236,4,0.9409012558483132,0.078125,0.8333333333333334,0.1428571428571428,0.0584592519197423,0.1666666666666666,0.9415407480802576,0.8874370407067955,0.2443817761314047,0.32015853909374
medium,123,sensor_511_multivar_labeled,without_spike,2,3802,235,22,0.9367150948042354,0.0084388185654008,0.0833333333333333,0.0153256704980842,0.0582115432251672,0.9166666666666666,0.9417884567748328,0.5125608950540831,0.0082139577287421,0.0273412201864313
medium,123,sensor_511_multivar_labeled,without_drift,20,3801,236,4,0.9409012558483132,0.078125,0.8333333333333334,0.1428571428571428,0.0584592519197423,0.1666666666666666,0.9415407480802576,0.8874370407067955,0.2443817761314047,0.32015853909374
medium,123,sensor_511_multivar_labeled,without_flat,20,3728,309,4,0.9229253878355084,0.060790273556231,0.8333333333333334,0.1133144475920679,0.0765419866237304,0.1666666666666666,0.9234580133762696,0.8783956733548015,0.2125897820404444,0.3024558437874922
medium,123,sensor_511_multivar_labeled,without_dropout,17,3909,128,7,0.9667569564146762,0.1172413793103448,0.7083333333333334,0.2011834319526627,0.0317067129056229,0.2916666666666667,0.968293287094377,0.8383133102138551,0.2794980183386922,0.3174480799846876
medium,321,sensor_501_multivar_labeled,full,8,1515,107,115,0.8727793696275071,0.0695652173913043,0.065040650406504,0.0672268907563025,0.0659679408138101,0.934959349593496,0.93403205918619,0.499536354796347,-0.0009566454832887,0.053602284489602
medium,321,sensor_501_multivar_labeled,without_spike,12,1442,180,111,0.8332378223495702,0.0625,0.0975609756097561,0.0761904761904762,0.1109741060419235,0.902439024390244,0.8890258939580764,0.4932934347839162,-0.0109716459891145,0.0618315963644487
medium,321,sensor_501_multivar_labeled,without_drift,8,1515,107,115,0.8727793696275071,0.0695652173913043,0.065040650406504,0.0672268907563025,0.0659679408138101,0.934959349593496,0.93403205918619,0.499536354796347,-0.0009566454832887,0.053602284489602
medium,321,sensor_501_multivar_labeled,without_flat,5,1556,66,118,0.8945558739255014,0.0704225352112676,0.040650406504065,0.0515463917525773,0.0406905055487053,0.959349593495935,0.9593094944512948,0.4999799504776798,-5.195233899904266e-05,0.0418853279666989
medium,321,sensor_501_multivar_labeled,without_dropout,5,1575,47,118,0.9054441260744984,0.0961538461538461,0.040650406504065,0.0571428571428571,0.0289765721331689,0.959349593495935,0.971023427866831,0.505836917185448,0.0175736250875175,0.0494348273752652
medium,321,sensor_502_multivar_labeled,full,13,1715,190,29,0.8875192604006163,0.064039408866995,0.3095238095238095,0.1061224489795918,0.0997375328083989,0.6904761904761905,0.9002624671916011,0.6048931383577053,0.0997304896061949,0.1402444029471685
medium,321,sensor_502_multivar_labeled,without_spike,8,1741,164,34,0.8983050847457628,0.0465116279069767,0.1904761904761904,0.0747663551401869,0.0860892388451443,0.8095238095238095,0.9139107611548556,0.552193475815523,0.0534385847988874,0.0891555372574733
medium,321,sensor_502_multivar_labeled,without_drift,10,1741,164,32,0.8993323061119671,0.057471264367816,0.238095238095238,0.0925925925925926,0.0860892388451443,0.7619047619047619,0.9139107611548556,0.5760029996250469,0.0774112128600238,0.113107003865896
medium,321,sensor_502_multivar_labeled,without_flat,15,1634,271,27,0.8469440164355418,0.0524475524475524,0.3571428571428571,0.0914634146341463,0.142257217847769,0.6428571428571429,0.857742782152231,0.6074428196475441,0.0881884470903583,0.1419428048105789
medium,321,sensor_502_multivar_labeled,without_dropout,10,1758,147,32,0.9080636877247048,0.0636942675159235,0.238095238095238,0.100502512562814,0.0771653543307086,0.7619047619047619,0.9228346456692912,0.5804649418822647,0.0858682260903427,0.1184923067761554
medium,321,sensor_505_multivar_labeled,full,20,1879,4,78,0.9586067642604744,0.8333333333333334,0.2040816326530612,0.3278688524590165,0.0021242697822623,0.7959183673469388,0.9978757302177376,0.6009786814353995,0.4003103835235946,0.3335530464242496
medium,321,sensor_505_multivar_labeled,without_spike,69,1800,83,29,0.9434628975265018,0.4539473684210526,0.7040816326530612,0.5519999999999999,0.0440785979819437,0.2959183673469387,0.9559214020180564,0.8300015173355588,0.5377191253753003,0.523308735260882
medium,321,sensor_505_multivar_labeled,without_drift,26,1877,6,72,0.9606259464916708,0.8125,0.2653061224489796,0.3999999999999999,0.0031864046733935,0.7346938775510204,0.9968135953266064,0.631059858887793,0.4508758570050584,0.3811481962673545
medium,321,sensor_505_multivar_labeled,without_flat,40,1867,16,58,0.9626451287228672,0.7142857142857143,0.4081632653061224,0.5194805194805194,0.0084970791290493,0.5918367346938775,0.9915029208709506,0.6998330930885366,0.5229091288020531,0.4625083625880227
medium,321,sensor_505_multivar_labeled,without_dropout,14,1883,0,84,0.9575971731448764,1.0,0.1428571428571428,0.25,0.0,0.8571428571428571,1.0,0.5714285714285714,0.369806005835778,0.3053571428571429
medium,321,sensor_506_multivar_labeled,full,168,4874,107,580,0.880083784255542,0.610909090909091,0.2245989304812834,0.3284457478005865,0.02148163019474,0.7754010695187166,0.97851836980526,0.6015586501432717,0.3201341994209031,0.3046684662715386
medium,321,sensor_506_multivar_labeled,without_spike,118,4874,107,630,0.8713562576365858,0.5244444444444445,0.1577540106951871,0.2425488180883864,0.02148163019474,0.8422459893048129,0.97851836980526,0.5681361902502235,0.236366780969134,0.2329916749955227
medium,321,sensor_506_multivar_labeled,without_drift,165,4875,106,583,0.8797346831907837,0.6088560885608856,0.2205882352941176,0.323846908734053,0.0212808672957237,0.7794117647058824,0.9787191327042762,0.5996536839991969,0.3163231761685526,0.3011079060731196
medium,321,sensor_506_multivar_labeled,without_flat,119,4904,77,629,0.8767673241403386,0.6071428571428571,0.1590909090909091,0.2521186440677966,0.0154587432242521,0.8409090909090909,0.984541256775748,0.5718160829333285,0.2662271900756213,0.2507062168067845
medium,321,sensor_506_multivar_labeled,without_dropout,191,4913,68,557,0.8909059172630477,0.7374517374517374,0.2553475935828877,0.3793445878848064,0.0136518771331058,0.7446524064171123,0.9863481228668942,0.620847858224891,0.3919534379233168,0.3565619155274793
medium,321,sensor_507_multivar_labeled,full,78,1761,130,28,0.9208813219829745,0.375,0.7358490566037735,0.4968152866242037,0.0687466948704389,0.2641509433962264,0.9312533051295612,0.8335511808666674,0.4896145749186679,0.4936969264749798
medium,321,sensor_507_multivar_labeled,without_spike,94,1589,302,12,0.842764146219329,0.2373737373737373,0.8867924528301887,0.3745019920318725,0.1597038603913273,0.1132075471698113,0.8402961396086727,0.8635442962194306,0.4088300114285843,0.454199306830327
medium,321,sensor_507_multivar_labeled,without_drift,83,1767,124,23,0.9263895843765648,0.4009661835748792,0.7830188679245284,0.5303514376996805,0.0655737704918032,0.2169811320754717,0.9344262295081968,0.8587225487163626,0.527686132422553,0.5271513578292663
medium,321,sensor_507_multivar_labeled,without_flat,86,1729,162,20,0.9088632949424136,0.3467741935483871,0.8113207547169812,0.4858757062146893,0.0856689582231623,0.1886792452830188,0.9143310417768375,0.8628258982469095,0.4932944470370144,0.5054895274216463
medium,321,sensor_507_multivar_labeled,without_dropout,78,1697,194,28,0.8888332498748123,0.2867647058823529,0.7358490566037735,0.4126984126984127,0.1025912215758857,0.2641509433962264,0.8974087784241143,0.8166289175139438,0.4139046134708979,0.4392245864201821
medium,321,sensor_508_multivar_labeled,full,52,1585,151,153,0.8433797011849562,0.2561576354679803,0.2536585365853658,0.2549019607843137,0.0869815668202765,0.7463414634146341,0.9130184331797236,0.5833384848825447,0.1673996255474337,0.2205289319667203
medium,321,sensor_508_multivar_labeled,without_spike,41,1660,76,164,0.8763523956723338,0.3504273504273504,0.2,0.2546583850931677,0.0437788018433179,0.8,0.956221198156682,0.5781105990783411,0.2017373944770878,0.2227824956716962
medium,321,sensor_508_multivar_labeled,without_drift,55,1667,69,150,0.8871715610510046,0.4435483870967742,0.2682926829268293,0.3343465045592705,0.0397465437788018,0.7317073170731707,0.9602534562211982,0.6142730695740137,0.2872350103285385,0.2935013356163564
medium,321,sensor_508_multivar_labeled,without_flat,55,1642,94,150,0.8742916022668727,0.3691275167785235,0.2682926829268293,0.3107344632768362,0.054147465437788,0.7317073170731707,0.945852534562212,0.6070726087445206,0.2472282153221424,0.2702726943256248
medium,321,sensor_508_multivar_labeled,without_dropout,6,1735,1,199,0.8969603297269448,0.8571428571428571,0.0292682926829268,0.0566037735849056,0.0005760368663594,0.9707317073170731,0.9994239631336406,0.5143461279082837,0.1471089956190136,0.1627660108028782
medium,321,sensor_509_multivar_labeled,full,381,10632,517,1315,0.8573764110548852,0.4242761692650334,0.2246462264150943,0.2937548188126446,0.0463718719167638,0.7753537735849056,0.9536281280832362,0.5891371772491653,0.2366748737511854,0.2585877745882969
medium,321,sensor_509_multivar_labeled,without_spike,1049,8844,2305,647,0.770182950564422,0.3127608825283244,0.6185141509433962,0.4154455445544555,0.2067449995515292,0.3814858490566037,0.7932550004484707,0.7058845756959335,0.3173563358642045,0.3987443727566195
medium,321,sensor_509_multivar_labeled,without_drift,379,10630,519,1317,0.8570650058388478,0.4220489977728285,0.2234669811320754,0.2922127987663839,0.0465512602027087,0.7765330188679245,0.9534487397972912,0.5884578604646834,0.2348711682809652,0.2571880774301489
medium,321,sensor_509_multivar_labeled,without_flat,83,11138,11,1613,0.8735694822888284,0.8829787234042553,0.048938679245283,0.0927374301675977,0.0009866355726971,0.9510613207547168,0.9990133644273028,0.523976021836293,0.1904591988406896,0.1887615923023724
medium,321,sensor_509_multivar_labeled,without_dropout,55,11144,5,1641,0.8718567536006228,0.9166666666666666,0.0324292452830188,0.0626423690205011,0.0004484707148623,0.9675707547169812,0.9995515292851376,0.5159903872840783,0.1587792946681273,0.1753729925726449
medium,321,sensor_510_multivar_labeled,full,372,8374,418,452,0.9095257903494176,0.4708860759493671,0.4514563106796116,0.4609665427509293,0.0475432211101,0.5485436893203883,0.9524567788899,0.7019565447847558,0.411718010855122,0.4087504267231968
medium,321,sensor_510_multivar_labeled,without_spike,355,8243,549,469,0.894134775374376,0.3926991150442478,0.4308252427184466,0.4108796296296296,0.0624431301182893,0.5691747572815534,0.9375568698817106,0.6841910563000786,0.3533156144536746,0.3668039603936756
medium,321,sensor_510_multivar_labeled,without_drift,372,8254,538,452,0.8970465890183028,0.4087912087912088,0.4514563106796116,0.4290657439446367,0.0611919927206551,0.5485436893203883,0.9388080072793448,0.6951321589794783,0.3731953839665521,0.3837159600255858
medium,321,sensor_510_multivar_labeled,without_flat,411,7939,853,413,0.8683444259567388,0.3251582278481013,0.4987864077669903,0.3936781609195403,0.0970200181983621,0.5012135922330098,0.902979981801638,0.700883194784314,0.3328221854742582,0.3658628271012692
medium,321,sensor_510_multivar_labeled,without_dropout,373,8451,341,451,0.9176372712146422,0.5224089635854342,0.4526699029126214,0.4850455136540962,0.0387852593266606,0.5473300970873787,0.9612147406733396,0.7069423217929804,0.4418693293241699,0.4285542706232788
medium,321,sensor_511_multivar_labeled,full,48,3682,62,269,0.918492982024132,0.4363636363636363,0.1514195583596214,0.2248243559718969,0.016559829059829,0.8485804416403786,0.9834401709401708,0.5674298646498962,0.2228588973031831,0.2103953902438026
medium,321,sensor_511_multivar_labeled,without_spike,47,3684,60,270,0.9187392267914308,0.4392523364485981,0.1482649842271293,0.2216981132075471,0.016025641025641,0.8517350157728707,0.9839743589743588,0.5661196716007442,0.2214868840311589,0.2085289325762606
medium,321,sensor_511_multivar_labeled,without_drift,48,3682,62,269,0.918492982024132,0.4363636363636363,0.1514195583596214,0.2248243559718969,0.016559829059829,0.8485804416403786,0.9834401709401708,0.5674298646498962,0.2228588973031831,0.2103953902438026
medium,321,sensor_511_multivar_labeled,without_flat,79,3594,150,238,0.9044570302881064,0.3449781659388646,0.2492113564668769,0.2893772893772893,0.0400641025641025,0.750788643533123,0.9599358974358976,0.6045736269513873,0.2432311686430532,0.2527235017942627
medium,321,sensor_511_multivar_labeled,without_dropout,61,3644,100,256,0.9123368628416646,0.3788819875776397,0.1924290220820189,0.2552301255230125,0.0267094017094017,0.807570977917981,0.9732905982905984,0.5828598101863086,0.2278380418132343,0.2267436210756671
medium,42,sensor_501_multivar_labeled,full,25,1652,47,21,0.961031518624642,0.3472222222222222,0.5434782608695652,0.423728813559322,0.0276633313713949,0.4565217391304347,0.972336668628605,0.7579074647490851,0.4154849476079094,0.4030384445587583
medium,42,sensor_501_multivar_labeled,without_spike,20,1624,75,26,0.9421203438395416,0.2105263157894736,0.4347826086956521,0.2836879432624113,0.0441436138905238,0.5652173913043478,0.9558563861094762,0.6953194974025642,0.2758337630267947,0.2852589430561494
medium,42,sensor_501_multivar_labeled,without_drift,25,1652,47,21,0.961031518624642,0.3472222222222222,0.5434782608695652,0.423728813559322,0.0276633313713949,0.4565217391304347,0.972336668628605,0.7579074647490851,0.4154849476079094,0.4030384445587583
medium,42,sensor_501_multivar_labeled,without_flat,8,1696,3,38,0.9765042979942692,0.7272727272727273,0.1739130434782608,0.2807017543859649,0.0017657445556209,0.8260869565217391,0.998234255444379,0.5860736494613199,0.3484616020216965,0.2874040371525095
medium,42,sensor_501_multivar_labeled,without_dropout,16,1674,25,30,0.968481375358166,0.3902439024390244,0.3478260869565217,0.367816091954023,0.0147145379635079,0.6521739130434783,0.985285462036492,0.6665557744965069,0.3523210338306271,0.3269301990357697
medium,42,sensor_502_multivar_labeled,full,11,1567,154,215,0.810477657935285,0.0666666666666666,0.0486725663716814,0.0562659846547314,0.0894828588030215,0.9513274336283186,0.9105171411969784,0.4795948537843299,-0.0469373470930088,0.0409731771258314
medium,42,sensor_502_multivar_labeled,without_spike,10,1510,211,216,0.7806882383153569,0.0452488687782805,0.0442477876106194,0.0447427293064877,0.1226031377106333,0.9557522123893806,0.8773968622893666,0.460822324949993,-0.079121912744223,0.027935581016784
medium,42,sensor_502_multivar_labeled,without_drift,11,1566,155,215,0.8099640472521829,0.0662650602409638,0.0486725663716814,0.0561224489795918,0.0900639163277164,0.9513274336283186,0.9099360836722836,0.4793043250219824,-0.0474753572963461,0.0407902393556936
medium,42,sensor_502_multivar_labeled,without_flat,14,1513,208,212,0.7842835130970724,0.063063063063063,0.0619469026548672,0.0624999999999999,0.1208599651365485,0.9380530973451328,0.8791400348634515,0.4705434687591593,-0.0593724837212341,0.0440825337422647
medium,42,sensor_502_multivar_labeled,without_dropout,11,1594,127,215,0.8243451463790447,0.0797101449275362,0.0486725663716814,0.0604395604395604,0.073794305636258,0.9513274336283186,0.926205694363742,0.4874391303677117,-0.0313570740737075,0.0463766632848112
medium,42,sensor_505_multivar_labeled,full,37,1781,128,35,0.917718324078748,0.2242424242424242,0.5138888888888888,0.3122362869198312,0.0670508119434258,0.4861111111111111,0.932949188056574,0.7234190384727315,0.3026352363424704,0.3216042782226117
medium,42,sensor_505_multivar_labeled,without_spike,32,1802,107,40,0.9257950530035336,0.2302158273381295,0.4444444444444444,0.3033175355450237,0.0560502881089575,0.5555555555555556,0.9439497118910424,0.6941970781677433,0.2845703751276487,0.2987535696184177
medium,42,sensor_505_multivar_labeled,without_drift,37,1783,126,35,0.9187279151943464,0.2269938650306748,0.5138888888888888,0.3148936170212765,0.0660031430068098,0.4861111111111111,0.93399685699319,0.7239428729410395,0.3050322174384245,0.3233175597801614
medium,42,sensor_505_multivar_labeled,without_flat,41,1708,201,31,0.8828874305906108,0.1694214876033057,0.5694444444444444,0.2611464968152866,0.1052907281299109,0.4305555555555556,0.8947092718700891,0.7320768581572668,0.2652611025749211,0.3032334072277171
medium,42,sensor_505_multivar_labeled,without_dropout,27,1904,5,45,0.9747602221100454,0.84375,0.375,0.5192307692307693,0.00261917234154,0.625,0.99738082765846,0.68619041382923,0.5528096512243934,0.4724544289196921
medium,42,sensor_506_multivar_labeled,full,459,4821,85,364,0.9216268109617736,0.84375,0.5577156743620899,0.6715435259692758,0.0173257236037505,0.4422843256379101,0.9826742763962496,0.7701949753791697,0.6465425674508366,0.594339216634426
medium,42,sensor_506_multivar_labeled,without_spike,620,3606,1300,203,0.737650549834177,0.3229166666666667,0.7533414337788579,0.4520597885526796,0.2649816551161842,0.2466585662211421,0.7350183448838158,0.7441798893313368,0.3628670024057037,0.4513686694707447
medium,42,sensor_506_multivar_labeled,without_drift,459,4821,85,364,0.9216268109617736,0.84375,0.5577156743620899,0.6715435259692758,0.0173257236037505,0.4422843256379101,0.9826742763962496,0.7701949753791697,0.6465425674508366,0.594339216634426
medium,42,sensor_506_multivar_labeled,without_flat,114,4899,7,709,0.8750218188165474,0.9421487603305784,0.1385176184690158,0.2415254237288136,0.0014268242967794,0.8614823815309842,0.9985731757032206,0.5685453970861182,0.3344069495344292,0.2914213578385797
medium,42,sensor_506_multivar_labeled,without_dropout,48,4901,5,775,0.8638505847442834,0.9056603773584906,0.0583232077764277,0.1095890410958904,0.0010191602119853,0.9416767922235724,0.9989808397880148,0.5286520237822212,0.2099374220729057,0.202559171408654
medium,42,sensor_507_multivar_labeled,full,61,1665,70,201,0.8642964446670005,0.465648854961832,0.232824427480916,0.3104325699745547,0.0403458213256484,0.767175572519084,0.9596541786743517,0.5962393030776338,0.2624770780390039,0.2753547308445344
medium,42,sensor_507_multivar_labeled,without_spike,62,1662,73,200,0.8632949424136205,0.4592592592592592,0.2366412213740458,0.3123425692695213,0.0420749279538904,0.7633587786259542,0.9579250720461095,0.5972831467100777,0.2616442940794002,0.2762279186769982
medium,42,sensor_507_multivar_labeled,without_drift,59,1673,62,203,0.8673009514271407,0.4876033057851239,0.2251908396946564,0.3080939947780678,0.0357348703170028,0.7748091603053435,0.9642651296829972,0.5947279846888268,0.2681017054440081,0.2757665583945958
medium,42,sensor_507_multivar_labeled,without_flat,3,1696,39,259,0.8507761642463696,0.0714285714285714,0.0114503816793893,0.0197368421052631,0.0224783861671469,0.9885496183206108,0.9775216138328532,0.4944859977561212,-0.0259477254060264,0.0207831405487562
medium,42,sensor_507_multivar_labeled,without_dropout,70,1641,94,192,0.85678517776665,0.4268292682926829,0.2671755725190839,0.3286384976525821,0.054178674351585,0.732824427480916,0.945821325648415,0.6064984490837495,0.2619211130643388,0.2866465185081311
medium,42,sensor_508_multivar_labeled,full,64,1641,5,231,0.878413189077795,0.927536231884058,0.2169491525423728,0.3516483516483516,0.0030376670716889,0.7830508474576271,0.996962332928311,0.6069557427353419,0.414746337384799,0.3621531720799099
medium,42,sensor_508_multivar_labeled,without_spike,57,1641,5,238,0.874806800618238,0.9193548387096774,0.1932203389830508,0.319327731092437,0.0030376670716889,0.8067796610169492,0.996962332928311,0.595091335955681,0.388273395067482,0.3392630397857946
medium,42,sensor_508_multivar_labeled,without_drift,64,1641,5,231,0.878413189077795,0.927536231884058,0.2169491525423728,0.3516483516483516,0.0030376670716889,0.7830508474576271,0.996962332928311,0.6069557427353419,0.414746337384799,0.3621531720799099
medium,42,sensor_508_multivar_labeled,without_flat,8,1646,0,287,0.8521380731581659,1.0,0.0271186440677966,0.0528052805280528,0.0,0.9728813559322034,1.0,0.5135593220338983,0.1519612908064618,0.1818979694579627
