scenario,seed,sensor,method,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward,roc_auc,pr_auc,n_events,event_detection_rate,event_precision,mean_detection_delay,median_detection_delay,early_detection_rate
low,999,sensor_506_multivar_labeled,v73_confidence_hybrid_reference,124,5360,146,99,0.9572351195671148,0.4592592592592592,0.5560538116591929,0.5030425963488844,0.0265165274246276,0.4439461883408072,0.9734834725753724,0.7647686421172826,0.4833131923095252,0.4594225480011819,0.8158934647730401,0.3489258740920421,16,0.8125,0.3260869565217391,3.3076923076923075,0.0,0.75
low,999,sensor_506_multivar_labeled,v75_selective_coordinator,102,5410,96,121,0.9621225344737302,0.5151515151515151,0.4573991031390134,0.4845605700712589,0.0174355248819469,0.5426008968609866,0.982564475118053,0.7199817891285332,0.4658572259196492,0.4308011622583031,0.8158356395550553,0.3895235528831616,16,0.8125,0.3611111111111111,4.769230769230769,0.0,0.75
low,999,sensor_506_multivar_labeled,v75_selective_hybrid,124,5360,146,99,0.9572351195671148,0.4592592592592592,0.5560538116591929,0.5030425963488844,0.0265165274246276,0.4439461883408072,0.9734834725753724,0.7647686421172826,0.4833131923095252,0.4594225480011819,0.8156963703680778,0.3451211371209647,16,0.8125,0.3260869565217391,3.3076923076923075,0.0,0.75
low,999,sensor_507_multivar_labeled,single_agent_rl_refactored,37,1779,114,67,0.9093640460691036,0.2450331125827814,0.3557692307692308,0.2901960784313726,0.0602218700475435,0.6442307692307693,0.9397781299524564,0.6477736803608436,0.2483789232477665,0.2680517844075497,0.6477736803608436,0.1207255674647988,9,0.2222222222222222,0.2307692307692307,7.5,7.5,0.1111111111111111
low,999,sensor_507_multivar_labeled,or_all,42,1727,166,62,0.885828743114672,0.2019230769230769,0.4038461538461538,0.2692307692307692,0.0876914949815108,0.5961538461538461,0.9123085050184891,0.6580773294323214,0.2299612839757634,0.2638270043480027,0.6580773294323214,0.1125924278429478,9,0.5555555555555556,0.1333333333333333,3.0,0.0,0.4444444444444444
low,999,sensor_507_multivar_labeled,majority,18,1834,59,86,0.927391086629945,0.2337662337662337,0.173076923076923,0.1988950276243093,0.0311674590596936,0.8269230769230769,0.9688325409403064,0.5709547320086147,0.1637598226977164,0.1733740285129818,0.5709547320086147,0.0835241373548834,9,0.2222222222222222,0.25,8.0,8.0,0.1111111111111111
low,999,sensor_507_multivar_labeled,v73_confidence_hybrid_reference,16,1852,41,88,0.9354031046569856,0.2807017543859649,0.1538461538461538,0.1987577639751552,0.0216587427363972,0.8461538461538461,0.9783412572636028,0.5660937055548783,0.1763777429772919,0.175534228826921,0.6553826851964728,0.1141047209242973,9,0.5555555555555556,0.5,6.4,0.0,0.4444444444444444
low,999,sensor_507_multivar_labeled,v75_selective_coordinator,4,1890,3,100,0.9484226339509264,0.5714285714285714,0.0384615384615384,0.072072072072072,0.0015847860538827,0.9615384615384616,0.9984152139461172,0.5184383762038279,0.1386337866869716,0.1295267010797914,0.6539706001869235,0.1376294488570039,9,0.4444444444444444,0.5714285714285714,8.0,0.0,0.3333333333333333
low,999,sensor_507_multivar_labeled,v75_selective_hybrid,16,1852,41,88,0.9354031046569856,0.2807017543859649,0.1538461538461538,0.1987577639751552,0.0216587427363972,0.8461538461538461,0.9783412572636028,0.5660937055548783,0.1763777429772919,0.175534228826921,0.654945853143159,0.1138880511665151,9,0.5555555555555556,0.5,6.4,0.0,0.4444444444444444
low,999,sensor_508_multivar_labeled,single_agent_rl_refactored,7,1720,3,211,0.889747552807831,0.7,0.0321100917431192,0.0614035087719298,0.0017411491584445,0.9678899082568808,0.9982588508415554,0.5151844712923374,0.1339397299984404,0.1420904915544597,0.5151844712923374,0.1311839163582566,13,0.5384615384615384,0.7,9.571428571428571,0.0,0.3846153846153846
low,999,sensor_508_multivar_labeled,or_all,37,1574,149,181,0.8299845440494591,0.1989247311827957,0.1697247706422018,0.1831683168316831,0.0864770748694138,0.8302752293577982,0.9135229251305862,0.5416238478863941,0.0892993040915642,0.1545341759573959,0.541623847886394,0.1270133559721765,13,0.7692307692307693,0.3235294117647059,5.7,0.0,0.5384615384615384
low,999,sensor_508_multivar_labeled,majority,10,1688,35,208,0.874806800618238,0.2222222222222222,0.0458715596330275,0.0760456273764258,0.02031340684852,0.9541284403669724,0.97968659315148,0.5127790763922537,0.0536259407644289,0.0792839928577812,0.5127790763922537,0.1173549370024279,13,0.3846153846153846,0.3846153846153846,3.0,0.0,0.2307692307692307
low,999,sensor_508_multivar_labeled,v73_confidence_hybrid_reference,8,1715,8,210,0.88768675940237,0.5,0.036697247706422,0.0683760683760683,0.0046430644225188,0.963302752293578,0.9953569355774812,0.5160270916419516,0.1119386959337295,0.1163140986389054,0.51381072058017,0.1705572646900265,13,0.4615384615384615,0.6666666666666666,10.166666666666666,0.0,0.3076923076923077
low,999,sensor_508_multivar_labeled,v75_selective_coordinator,5,1721,2,213,0.8892323544564658,0.7142857142857143,0.0229357798165137,0.0444444444444444,0.0011607661056297,0.9770642201834864,0.9988392338943702,0.510887506855442,0.114697002399289,0.1339075144772482,0.5134912436703637,0.1813118314302027,13,0.3846153846153846,0.7142857142857143,11.2,0.0,0.3076923076923077
low,999,sensor_508_multivar_labeled,v75_selective_hybrid,8,1715,8,210,0.88768675940237,0.5,0.036697247706422,0.0683760683760683,0.0046430644225188,0.963302752293578,0.9953569355774812,0.5160270916419516,0.1119386959337295,0.1163140986389054,0.5136350082797765,0.1672533904072121,13,0.4615384615384615,0.6666666666666666,10.166666666666666,0.0,0.3076923076923077
low,999,sensor_509_multivar_labeled,single_agent_rl_refactored,395,11046,1035,369,0.8906967691708836,0.2762237762237762,0.5170157068062827,0.3600729261622606,0.0856717159175565,0.4829842931937173,0.9143282840824436,0.7156719954443631,0.3243514897623992,0.3500039236567129,0.715671995444363,0.1715391620804833,42,0.2142857142857142,0.0921985815602836,2.111111111111111,0.0,0.2142857142857142
low,999,sensor_509_multivar_labeled,or_all,420,10789,1292,344,0.8726352666407162,0.2453271028037383,0.5497382198952879,0.3392568659127625,0.1069447893386309,0.450261780104712,0.8930552106613691,0.7213967152783285,0.3081351947659238,0.3436916421160271,0.7213967152783284,0.1616465333666091,42,0.9523809523809524,0.1512605042016806,0.025,0.0,0.9523809523809524
low,999,sensor_509_multivar_labeled,majority,324,11785,296,440,0.9427014402491242,0.5225806451612903,0.4240837696335078,0.4682080924855491,0.0245012830063736,0.5759162303664922,0.9754987169936264,0.6997912433135671,0.4409448635675229,0.4138557409821056,0.699791243313567,0.2558725437016211,42,0.7857142857142857,0.515625,1.181818181818182,0.0,0.7857142857142857
low,999,sensor_509_multivar_labeled,v73_confidence_hybrid_reference,390,11255,826,374,0.9065784351887894,0.3207236842105263,0.5104712041884817,0.393939393939394,0.0683718235245426,0.4895287958115183,0.9316281764754574,0.7210496903319695,0.3571741790762082,0.3716854588083964,0.7630926347503394,0.2455345293483703,42,0.9047619047619048,0.2789115646258503,0.631578947368421,0.0,0.9047619047619048
